Symbol,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
BTCUSDT,2023-10-04,27426.45000000,27839.72000000,27202.00000000,27778.57000000,29816.14200000,2023-10-04 23:59:59.999,820421385.25578530,1188381,15077.70185000,414806576.34840140,0
BTCUSDT,2023-10-05,27778.57000000,28120.39000000,27352.00000000,27410.39000000,30681.49619000,2023-10-05 23:59:59.999,849415594.04725040,1210397,14985.99405000,415039706.58664760,0
BTCUSDT,2023-10-06,27410.39000000,28295.00000000,27175.94000000,27931.09000000,37983.24277000,2023-10-06 23:59:59.999,1052864393.81761350,1326700,19091.24006000,529241188.55736900,0
BTCUSDT,2023-10-07,27931.10000000,28029.67000000,27842.08000000,27956.67000000,13348.83825000,2023-10-07 23:59:59.999,372820279.52314300,641623,6392.35089000,178534947.77878390,0
BTCUSDT,2023-10-08,27956.67000000,28095.14000000,27687.50000000,27917.05000000,19693.56921000,2023-10-08 23:59:59.999,549839951.48008110,822730,9216.08271000,257333249.53307720,0
BTCUSDT,2023-10-09,27917.06000000,27987.93000000,27260.00000000,27590.12000000,31534.74639000,2023-10-09 23:59:59.999,870014634.36216090,1156525,15077.43003000,415887241.10445000,0
BTCUSDT,2023-10-10,27590.12000000,27735.00000000,27298.00000000,27390.12000000,22776.84383000,2023-10-10 23:59:59.999,626258724.27757830,1002272,10851.22317000,298354384.69814990,0
BTCUSDT,2023-10-11,27390.12000000,27477.39000000,26538.66000000,26875.52000000,37349.44706000,2023-10-11 23:59:59.999,1007065585.93464060,1336479,17460.07740000,470620209.78574460,0
BTCUSDT,2023-10-12,26875.52000000,26947.04000000,26555.00000000,26759.63000000,23428.64112000,2023-10-12 23:59:59.999,626909068.38687170,1066082,11128.85943000,297794983.54123170,0
BTCUSDT,2023-10-13,26759.63000000,27130.00000000,26685.00000000,26862.00000000,24115.76499000,2023-10-13 23:59:59.999,647553796.35806620,1035322,11209.65389000,301049285.74229300,0
BTCUSDT,2023-10-14,26862.00000000,26989.58000000,26789.00000000,26852.48000000,10417.25576000,2023-10-14 23:59:59.999,280059019.05340130,517837,4378.85219000,117730324.81867290,0
BTCUSDT,2023-10-15,26852.48000000,27293.33000000,26808.25000000,27154.15000000,15274.69170000,2023-10-15 23:59:59.999,412673965.34393480,682942,7802.69243000,210833694.13443270,0
BTCUSDT,2023-10-16,27154.14000000,30000.00000000,27112.66000000,28500.78000000,78399.22445000,2023-10-16 23:59:59.999,2210785548.23609620,2289339,40738.04173000,1148700588.67933450,0
BTCUSDT,2023-10-17,28500.77000000,28613.65000000,28069.32000000,28395.91000000,38428.44532000,2023-10-17 23:59:59.999,1090741746.48308740,1345810,18994.06799000,539218488.34158590,0
BTCUSDT,2023-10-18,28395.91000000,28982.36000000,28142.87000000,28320.00000000,32162.47591000,2023-10-18 23:59:59.999,914773525.15275810,1215235,15590.14442000,443515753.81707720,0
BTCUSDT,2023-10-19,28320.00000000,28916.89000000,28100.66000000,28713.71000000,35895.50179000,2023-10-19 23:59:59.999,1023984017.03227880,1330256,18427.23743000,525695852.56325010,0
BTCUSDT,2023-10-20,28713.71000000,30207.55000000,28578.29000000,29669.04000000,59422.09920000,2023-10-20 23:59:59.999,1753411192.55109090,1915748,29466.75927000,869634841.32812210,0
BTCUSDT,2023-10-21,29669.05000000,30379.99000000,29464.77000000,29909.80000000,27517.51897000,2023-10-21 23:59:59.999,821964508.43536290,1152137,13836.12444000,413323530.34217960,0
BTCUSDT,2023-10-22,29909.80000000,30248.00000000,29640.00000000,29992.46000000,22852.54563000,2023-10-22 23:59:59.999,683854827.89693230,1008299,11161.46844000,334011129.23149610,0
BTCUSDT,2023-10-23,29992.46000000,34741.91000000,29883.60000000,33069.99000000,93513.64246000,2023-10-23 23:59:59.999,2941620022.86518770,2839938,47839.23087000,1505815243.56769950,0
BTCUSDT,2023-10-24,33069.99000000,35280.00000000,32832.34000000,33922.73000000,115265.02418000,2023-10-24 23:59:59.999,3933194868.16119640,2850160,57409.31981000,1959449469.46579320,0
BTCUSDT,2023-10-25,33922.73000000,35132.85000000,33679.05000000,34496.05000000,54887.02529000,2023-10-25 23:59:59.999,1888210825.60638280,1643976,26150.50377000,900236395.37262640,0
BTCUSDT,2023-10-26,34496.05000000,34824.13000000,33751.00000000,34151.66000000,39744.66255000,2023-10-26 23:59:59.999,1363077907.10911990,1382785,18528.43061000,635547858.49281820,0
BTCUSDT,2023-10-27,34151.66000000,34245.00000000,33390.95000000,33892.02000000,32330.40106000,2023-10-27 23:59:59.999,1096889423.41984200,1112240,14310.32429000,485405697.92440140,0
BTCUSDT,2023-10-28,33892.01000000,34493.33000000,33860.00000000,34081.00000000,16880.13144000,2023-10-28 23:59:59.999,575936523.34735300,607438,8313.30759000,283656619.58636190,0
BTCUSDT,2023-10-29,34081.01000000,34750.11000000,33930.00000000,34525.89000000,20685.52176000,2023-10-29 23:59:59.999,711652985.17909640,717480,10053.96096000,345933681.79684670,0
BTCUSDT,2023-10-30,34525.88000000,34856.00000000,34062.84000000,34474.73000000,33657.95976000,2023-10-30 23:59:59.999,1159771907.64210540,1117727,15237.56781000,525162190.53711940,0
BTCUSDT,2023-10-31,34474.74000000,34720.49000000,34025.00000000,34639.77000000,32737.89822000,2023-10-31 23:59:59.999,1125442444.48848820,1179053,15843.79500000,544722903.49684810,0
BTCUSDT,2023-11-01,34639.78000000,35582.00000000,34097.39000000,35421.43000000,53473.28165000,2023-11-01 23:59:59.999,1856348820.47945360,1624635,25779.00290000,895387891.46766650,0
BTCUSDT,2023-11-02,35421.43000000,35984.99000000,34300.00000000,34941.59000000,48015.57732000,2023-11-02 23:59:59.999,1686141698.09217100,1450837,23303.35350000,818365718.95493110,0
BTCUSDT,2023-11-03,34941.58000000,34946.50000000,34120.00000000,34716.78000000,39071.20644000,2023-11-03 23:59:59.999,1347962831.56586230,1237373,19168.85669000,661176167.77493460,0
BTCUSDT,2023-11-04,34716.78000000,35255.00000000,34585.18000000,35062.07000000,18377.55545000,2023-11-04 23:59:59.999,639958598.41983530,794787,9229.16649000,321479754.91729340,0
BTCUSDT,2023-11-05,35062.06000000,35380.00000000,34448.00000000,35011.88000000,24528.73376000,2023-11-05 23:59:59.999,859350974.00148930,1038468,11870.33193000,415912075.90000270,0
BTCUSDT,2023-11-06,35011.89000000,35276.33000000,34725.90000000,35046.09000000,22346.47086000,2023-11-06 23:59:59.999,782427702.26532050,988246,10770.27727000,377126281.15309060,0
BTCUSDT,2023-11-07,35046.09000000,35888.00000000,34523.06000000,35399.12000000,38688.73692000,2023-11-07 23:59:59.999,1358031361.19785270,1352796,19375.26868000,680382009.65994160,0
BTCUSDT,2023-11-08,35399.13000000,36106.00000000,35100.00000000,35624.72000000,33401.34137000,2023-11-08 23:59:59.999,1185492160.49272780,1132568,17192.82450000,610314635.37988970,0
BTCUSDT,2023-11-09,35624.72000000,37972.24000000,35534.05000000,36701.09000000,82537.88885000,2023-11-09 23:59:59.999,3033417922.78268170,2138765,42156.81236000,1550254981.04518770,0
BTCUSDT,2023-11-10,36701.10000000,37526.00000000,36324.71000000,37301.63000000,43414.04898000,2023-11-10 23:59:59.999,1605069174.52410320,1297729,21388.56879000,790671818.76836700,0
BTCUSDT,2023-11-11,37301.63000000,37408.26000000,36666.93000000,37130.00000000,22984.97235000,2023-11-11 23:59:59.999,851924612.73394270,923300,10728.65792000,397673179.66791970,0
BTCUSDT,2023-11-12,37129.99000000,37222.22000000,36731.10000000,37064.13000000,17687.18874000,2023-11-12 23:59:59.999,655570813.13827110,810885,8506.46051000,315285367.54474800,0
BTCUSDT,2023-11-13,37064.13000000,37417.99000000,36333.00000000,36462.93000000,32798.18252000,2023-11-13 23:59:59.999,1208037462.30414440,1217191,15442.44512000,568916594.91131740,0
BTCUSDT,2023-11-14,36462.93000000,36744.00000000,34800.00000000,35551.19000000,45503.68416000,2023-11-14 23:59:59.999,1639130785.08681010,1404428,21205.18615000,763841642.88087800,0
BTCUSDT,2023-11-15,35551.20000000,37980.00000000,35360.00000000,37858.20000000,53569.13385000,2023-11-15 23:59:59.999,1963249656.50947370,1545427,28142.14240000,1031669501.99342080,0
BTCUSDT,2023-11-16,37858.20000000,37929.54000000,35500.00000000,36163.51000000,47490.39566000,2023-11-16 23:59:59.999,1744503339.01517260,1542446,22214.04928000,815932555.13312680,0
BTCUSDT,2023-11-17,36163.51000000,36800.00000000,35861.10000000,36613.92000000,38283.61112000,2023-11-17 23:59:59.999,1391225051.19232720,1349322,18403.36411000,668865883.14174650,0
BTCUSDT,2023-11-18,36613.91000000,36845.49000000,36178.58000000,36568.10000000,17102.24186000,2023-11-18 23:59:59.999,624434069.52566340,784498,8101.54756000,295795105.43003230,0
BTCUSDT,2023-11-19,36568.11000000,37500.00000000,36384.02000000,37359.86000000,21246.34648000,2023-11-19 23:59:59.999,781531839.43715920,862400,10575.25293000,389089868.80634200,0
BTCUSDT,2023-11-20,37359.85000000,37750.00000000,36677.00000000,37448.78000000,36022.70291000,2023-11-20 23:59:59.999,1343722642.38647510,1485050,17591.22652000,656245983.73971830,0
BTCUSDT,2023-11-21,37448.79000000,37649.44000000,35735.00000000,35741.65000000,47646.54804000,2023-11-21 23:59:59.999,1756747495.98185460,1936895,22371.42068000,824920009.55786000,0
BTCUSDT,2023-11-22,35741.65000000,37861.10000000,35632.01000000,37408.34000000,45051.30697000,2023-11-22 23:59:59.999,1657141022.42734800,1648374,23046.71174000,847145468.32595360,0
BTCUSDT,2023-11-23,37408.35000000,37653.44000000,36870.00000000,37294.28000000,23827.92882000,2023-11-23 23:59:59.999,888826648.85414730,992284,11086.35132000,413539343.94482050,0
BTCUSDT,2023-11-24,37294.27000000,38414.00000000,37251.51000000,37713.57000000,44680.80646000,2023-11-24 23:59:59.999,1688715728.07914810,1379414,22349.17236000,844803081.63218240,0
BTCUSDT,2023-11-25,37713.57000000,37888.00000000,37591.10000000,37780.67000000,11396.14464000,2023-11-25 23:59:59.999,430165251.76097490,569448,5153.91116000,194536221.28509410,0
BTCUSDT,2023-11-26,37780.67000000,37814.63000000,37150.00000000,37447.43000000,21264.53723000,2023-11-26 23:59:59.999,797321193.58939910,848020,10204.51641000,382571274.04607820,0
BTCUSDT,2023-11-27,37447.42000000,37569.23000000,36707.00000000,37242.70000000,30001.07376000,2023-11-27 23:59:59.999,1112557435.27679220,1238017,14458.63822000,536129095.56684420,0
BTCUSDT,2023-11-28,37242.70000000,38377.00000000,36868.41000000,37818.87000000,37544.46667000,2023-11-28 23:59:59.999,1414360251.68234560,1272779,18168.56198000,684514270.93887170,0
BTCUSDT,2023-11-29,37818.88000000,38450.00000000,37570.00000000,37854.64000000,32994.19107000,2023-11-29 23:59:59.999,1252586505.66259010,1131353,15588.96473000,591917955.47439680,0
BTCUSDT,2023-11-30,37854.65000000,38145.85000000,37500.00000000,37723.96000000,24740.29147000,2023-11-30 23:59:59.999,934491058.96081410,1007791,11484.45424000,433772722.50456340,0
BTCUSDT,2023-12-01,37723.97000000,38999.00000000,37615.86000000,38682.52000000,43415.66324000,2023-12-01 23:59:59.999,1669750777.62398140,1523417,22408.27301000,861977420.16319520,0
BTCUSDT,2023-12-02,38682.51000000,39717.14000000,38641.61000000,39450.35000000,26696.92161000,2023-12-02 23:59:59.999,1043421976.76606520,1034690,13166.65386000,514763687.57460090,0
BTCUSDT,2023-12-03,39450.35000000,40250.00000000,39274.86000000,39972.26000000,26710.65335000,2023-12-03 23:59:59.999,1059860641.04944440,1151524,13333.29632000,529259227.16750920,0
BTCUSDT,2023-12-04,39972.26000000,42420.00000000,39972.26000000,41991.10000000,79272.33059000,2023-12-04 23:59:59.999,3285736844.14088080,2112219,38595.61905000,1599710862.08717670,0
BTCUSDT,2023-12-05,41991.10000000,44488.00000000,41414.00000000,44073.32000000,67490.74644000,2023-12-05 23:59:59.999,2890205389.49012660,2072700,34815.80813000,1491813847.23896810,0
BTCUSDT,2023-12-06,44073.82000000,44297.21000000,43335.28000000,43762.69000000,51431.10492000,2023-12-06 23:59:59.999,2256979505.59480470,1876282,25092.62492000,1101273363.08642960,0
BTCUSDT,2023-12-07,43762.69000000,44047.33000000,42821.10000000,43273.14000000,47103.26845000,2023-12-07 23:59:59.999,2046945851.88364460,1414759,22635.67672000,983629776.49386140,0
BTCUSDT,2023-12-08,43273.15000000,44700.00000000,43081.10000000,44170.99000000,42900.37556000,2023-12-08 23:59:59.999,1875581755.44691050,1311268,20818.67861000,910357262.89407300,0
BTCUSDT,2023-12-09,44171.00000000,44358.02000000,43584.51000000,43713.60000000,24925.97008000,2023-12-09 23:59:59.999,1096487106.56483380,987352,11598.00774000,510255993.86808590,0
BTCUSDT,2023-12-10,43713.59000000,44049.00000000,43563.00000000,43789.51000000,18956.61758000,2023-12-10 23:59:59.999,830485162.55695350,830667,8841.90643000,387376075.38248430,0
BTCUSDT,2023-12-11,43789.50000000,43804.50000000,40222.00000000,41253.40000000,76663.89804000,2023-12-11 23:59:59.999,3205540835.51143390,2087142,36499.24269000,1525642878.15210340,0
BTCUSDT,2023-12-12,41253.41000000,42104.12000000,40680.00000000,41492.39000000,42722.69773000,2023-12-12 23:59:59.999,1773961284.33756360,1526411,21394.91158000,888438328.89153460,0
BTCUSDT,2023-12-13,41492.38000000,43475.20000000,40555.00000000,42869.03000000,45865.99773000,2023-12-13 23:59:59.999,1919703389.48488040,1724659,22354.97386000,935785466.02258570,0
BTCUSDT,2023-12-14,42869.03000000,43420.00000000,41400.00000000,43022.26000000,42047.05709000,2023-12-14 23:59:59.999,1798740625.30166000,1599536,20579.79343000,880356342.38151180,0
BTCUSDT,2023-12-15,43022.26000000,43080.81000000,41666.00000000,41940.30000000,33421.79320000,2023-12-15 23:59:59.999,1416898938.50997890,1323628,16321.13654000,691713304.74858880,0
BTCUSDT,2023-12-16,41940.29000000,42724.43000000,41605.00000000,42278.03000000,24118.85747000,2023-12-16 23:59:59.999,1020469627.88573310,1180886,12193.50511000,515909440.91009290,0
BTCUSDT,2023-12-17,42278.02000000,42424.07000000,41252.00000000,41374.65000000,27722.11452000,2023-12-17 23:59:59.999,1161963642.96279640,1227634,13245.86404000,555309260.12794100,0
BTCUSDT,2023-12-18,41374.64000000,42757.81000000,40542.93000000,42657.80000000,46734.09250000,2023-12-18 23:59:59.999,1936003306.08257260,1741647,23255.79871000,963775419.57314980,0
BTCUSDT,2023-12-19,42657.80000000,43497.00000000,41811.10000000,42275.99000000,40927.86444000,2023-12-19 23:59:59.999,1747830242.46159370,1609188,20163.65946000,861082883.31101580,0
BTCUSDT,2023-12-20,42275.99000000,44283.00000000,42206.00000000,43668.93000000,48710.29470000,2023-12-20 23:59:59.999,2115813869.77961900,1934588,23912.13682000,1038694005.77613990,0
BTCUSDT,2023-12-21,43668.92000000,44242.35000000,43286.72000000,43861.80000000,34624.29384000,2023-12-21 23:59:59.999,1514529919.18777960,1500702,17058.89545000,746266380.76924040,0
BTCUSDT,2023-12-22,43861.79000000,44398.26000000,43412.54000000,43969.04000000,32783.19638000,2023-12-22 23:59:59.999,1436074497.51285980,1404109,16049.22275000,703199211.03931960,0
BTCUSDT,2023-12-23,43969.04000000,43988.68000000,43291.10000000,43702.16000000,16557.12930000,2023-12-23 23:59:59.999,722943825.33321760,849658,7765.30564000,339046509.16771960,0
BTCUSDT,2023-12-24,43702.15000000,43946.00000000,42500.00000000,42991.50000000,25144.33496000,2023-12-24 23:59:59.999,1093460634.88942270,1137678,11841.26614000,514962029.17833470,0
BTCUSDT,2023-12-25,42991.50000000,43802.32000000,42720.43000000,43576.13000000,27021.23992000,2023-12-25 23:59:59.999,1172053386.51098150,1168428,13691.23930000,593900885.80314620,0
BTCUSDT,2023-12-26,43576.12000000,43592.68000000,41637.60000000,42508.93000000,41010.04282000,2023-12-26 23:59:59.999,1746333612.30494510,1475816,21096.16634000,898267435.23798300,0
BTCUSDT,2023-12-27,42508.93000000,43677.00000000,42098.69000000,43428.85000000,36191.21136000,2023-12-27 23:59:59.999,1554082990.05227590,1439770,18982.83267000,815239612.61736400,0
BTCUSDT,2023-12-28,43428.86000000,43787.57000000,42241.79000000,42563.76000000,35150.52485000,2023-12-28 23:59:59.999,1508408742.37808110,1391826,17422.81910000,747631903.05539890,0
BTCUSDT,2023-12-29,42563.76000000,43111.00000000,41300.00000000,42066.95000000,42597.18912000,2023-12-29 23:59:59.999,1803086285.24657750,1571137,21195.34128000,897324724.79689550,0
BTCUSDT,2023-12-30,42066.94000000,42612.32000000,41520.30000000,42140.28000000,22906.57818000,2023-12-30 23:59:59.999,964875790.98493500,936545,11727.69648000,494133887.90718110,0
BTCUSDT,2023-12-31,42140.29000000,42899.00000000,41965.84000000,42283.58000000,23585.91603000,2023-12-31 23:59:59.999,1001519241.55590540,1016484,11997.14865000,509478742.74451080,0
BTCUSDT,2024-01-01,42283.58000000,44184.10000000,42180.77000000,44179.55000000,27174.29903000,2024-01-01 23:59:59.999,1169995682.02800140,1114623,14331.73180000,617352094.56051940,0
BTCUSDT,2024-01-02,44179.55000000,45879.63000000,44148.34000000,44946.91000000,65146.40661000,2024-01-02 23:59:59.999,2944331821.82307620,2247532,33817.14447000,1527964124.23758480,0
BTCUSDT,2024-01-03,44946.91000000,45500.00000000,40750.00000000,42845.23000000,81194.55173000,2024-01-03 23:59:59.999,3507104563.74423210,2658041,39103.99162000,1687665202.95131440,0
BTCUSDT,2024-01-04,42845.23000000,44729.58000000,42613.77000000,44151.10000000,48038.06334000,2024-01-04 23:59:59.999,2095095359.49363480,1819944,23605.90059000,1030075267.83901300,0
BTCUSDT,2024-01-05,44151.10000000,44357.46000000,42450.00000000,44145.11000000,48075.25327000,2024-01-05 23:59:59.999,2100953924.36871550,2064845,24015.06426000,1049655019.14000940,0
BTCUSDT,2024-01-06,44145.12000000,44214.42000000,43397.05000000,43968.32000000,17835.06144000,2024-01-06 23:59:59.999,781212883.49160610,956642,9048.57073000,396341787.36387760,0
BTCUSDT,2024-01-07,43968.32000000,44480.59000000,43572.09000000,43929.02000000,23023.85080000,2024-01-07 23:59:59.999,1014635096.12414820,1109259,11613.52347000,511871007.52582630,0
BTCUSDT,2024-01-08,43929.01000000,47248.99000000,43175.00000000,46951.04000000,72814.57589000,2024-01-08 23:59:59.999,3298772150.68150740,2364464,38728.80530000,1755312207.66818340,0
BTCUSDT,2024-01-09,46951.04000000,47972.00000000,44748.67000000,46110.00000000,69927.66617000,2024-01-09 23:59:59.999,3251442072.80839630,2637745,34825.45429000,1620151226.33626950,0
BTCUSDT,2024-01-10,46110.00000000,46666.00000000,44300.36000000,45999.00000000,73997.78662000,2024-01-10 23:59:59.999,3379046129.36377010,2729690,37802.02142000,1726738983.30593550,0
ETHUSDT,2018-05-02,671.99000000,691.99000000,663.00000000,688.56000000,86185.50330000,2018-05-02 23:59:59.999,58547697.50570350,97534,47460.17330000,32261968.39361990,0
ETHUSDT,2018-05-03,688.55000000,792.08000000,685.39000000,779.00000000,229419.20900000,2018-05-03 23:59:59.999,169982888.33833640,210459,118584.02308000,87775109.77360090,0
